"","state","date","vaccinations"
"8563","Utah",2021-06-01,6402
"8564","Utah",2021-06-02,3923
"8565","Utah",2021-06-03,4191
"8566","Utah",2021-06-04,4141
"8567","Utah",2021-06-05,7964
"8568","Utah",2021-06-06,7945
"8569","Utah",2021-06-07,6056
"8570","Utah",2021-06-08,8165
"8571","Utah",2021-06-09,8172
"8572","Utah",2021-06-10,7902
"8573","Utah",2021-06-11,10309
"8574","Vermont",2021-01-13,3814
"8575","Vermont",2021-01-14,1907
"8576","Vermont",2021-01-15,2238
"8577","Vermont",2021-01-16,2185
"8578","Vermont",2021-01-17,2154
"8579","Vermont",2021-01-18,2133
"8580","Vermont",2021-01-19,2118
"8581","Vermont",2021-01-20,1606
"8582","Vermont",2021-01-21,1895
"8583","Vermont",2021-01-22,1997
"8584","Vermont",2021-01-23,2133
"8585","Vermont",2021-01-24,2192
"8586","Vermont",2021-01-25,2153
"8587","Vermont",2021-01-26,1976
"8588","Vermont",2021-01-27,2080
"8589","Vermont",2021-01-28,2291
"8590","Vermont",2021-01-29,2184
"8591","Vermont",2021-01-30,2050
"8592","Vermont",2021-01-31,2187
"8593","Vermont",2021-02-01,2686
"8594","Vermont",2021-02-02,2801
"8595","Vermont",2021-02-03,2763
"8596","Vermont",2021-02-04,2618
"8597","Vermont",2021-02-05,2617
"8598","Vermont",2021-02-06,2745
"8599","Vermont",2021-02-07,2857
"8600","Vermont",2021-02-08,2557
"8601","Vermont",2021-02-09,2717
"8602","Vermont",2021-02-10,2735
"8603","Vermont",2021-02-11,2816
"8604","Vermont",2021-02-12,2855
"8605","Vermont",2021-02-13,2818
"8606","Vermont",2021-02-14,2801
"8607","Vermont",2021-02-15,2937
"8608","Vermont",2021-02-16,3136
"8609","Vermont",2021-02-17,3157
"8610","Vermont",2021-02-18,3039
"8611","Vermont",2021-02-19,3940
"8612","Vermont",2021-02-20,4199
"8613","Vermont",2021-02-21,4337
"8614","Vermont",2021-02-22,4364
"8615","Vermont",2021-02-23,4157
"8616","Vermont",2021-02-24,4144
"8617","Vermont",2021-02-25,4235
"8618","Vermont",2021-02-26,3417
"8619","Vermont",2021-02-27,3545
"8620","Vermont",2021-02-28,3631
"8621","Vermont",2021-03-01,3802
"8622","Vermont",2021-03-02,3925
"8623","Vermont",2021-03-03,4030
"8624","Vermont",2021-03-04,3991
"8625","Vermont",2021-03-05,4006
"8626","Vermont",2021-03-06,3914
"8627","Vermont",2021-03-07,4139
"8628","Vermont",2021-03-08,4384
"8629","Vermont",2021-03-09,4620
"8630","Vermont",2021-03-10,4847
"8631","Vermont",2021-03-11,5185
"8632","Vermont",2021-03-12,5416
"8633","Vermont",2021-03-13,6755
"8634","Vermont",2021-03-14,5726
"8635","Vermont",2021-03-15,5771
"8636","Vermont",2021-03-16,5697
"8637","Vermont",2021-03-17,5650
"8638","Vermont",2021-03-18,5768
"8639","Vermont",2021-03-19,5953
"8640","Vermont",2021-03-20,4930
"8641","Vermont",2021-03-21,6082
"8642","Vermont",2021-03-22,5469
"8643","Vermont",2021-03-23,5611
"8644","Vermont",2021-03-24,5674
"8645","Vermont",2021-03-25,5463
"8646","Vermont",2021-03-26,5360
"8647","Vermont",2021-03-27,5303
"8648","Vermont",2021-03-28,5117
"8649","Vermont",2021-03-29,5532
"8650","Vermont",2021-03-30,5762
"8651","Vermont",2021-03-31,6010
"8652","Vermont",2021-04-01,6142
"8653","Vermont",2021-04-02,6412
"8654","Vermont",2021-04-03,8113
"8655","Vermont",2021-04-04,7249
"8656","Vermont",2021-04-05,7727
"8657","Vermont",2021-04-06,7553
"8658","Vermont",2021-04-07,7317
"8659","Vermont",2021-04-08,7337
"8660","Vermont",2021-04-09,7576
"8661","Vermont",2021-04-10,6635
"8662","Vermont",2021-04-11,7996
"8663","Vermont",2021-04-12,8247
"8664","Vermont",2021-04-13,9302
"8665","Vermont",2021-04-14,8735
"8666","Vermont",2021-04-15,9017
"8667","Vermont",2021-04-16,8835
"8668","Vermont",2021-04-17,7177
"8669","Vermont",2021-04-18,8302
"8670","Vermont",2021-04-19,7834
"8671","Vermont",2021-04-20,7199
"8672","Vermont",2021-04-21,7904
"8673","Vermont",2021-04-22,7746
"8674","Vermont",2021-04-23,7185
"8675","Vermont",2021-04-24,8439
"8676","Vermont",2021-04-25,7258
"8677","Vermont",2021-04-26,7817
"8678","Vermont",2021-04-27,7444
"8679","Vermont",2021-04-28,7562
"8680","Vermont",2021-04-29,7669
"8681","Vermont",2021-04-30,8099
"8682","Vermont",2021-05-01,7862
"8683","Vermont",2021-05-02,7899
"8684","Vermont",2021-05-03,7450
"8685","Vermont",2021-05-04,7356
"8686","Vermont",2021-05-05,7269
"8687","Vermont",2021-05-06,7159
"8688","Vermont",2021-05-07,6879
"8689","Vermont",2021-05-08,6553
"8690","Vermont",2021-05-09,7351
"8691","Vermont",2021-05-10,7167
"8692","Vermont",2021-05-11,6964
"8693","Vermont",2021-05-12,7227
"8694","Vermont",2021-05-13,6977
"8695","Vermont",2021-05-14,7012
"8696","Vermont",2021-05-15,7277
"8697","Vermont",2021-05-16,6322
"8698","Vermont",2021-05-17,6236
"8699","Vermont",2021-05-18,6419
"8700","Vermont",2021-05-19,5994
"8701","Vermont",2021-05-20,6136
"8702","Vermont",2021-05-21,8238
"8703","Vermont",2021-05-22,8307
"8704","Vermont",2021-05-23,8464
"8705","Vermont",2021-05-24,9022
"8706","Vermont",2021-05-25,8781
"8707","Vermont",2021-05-26,8933
"8708","Vermont",2021-05-27,7698
"8709","Vermont",2021-05-28,5620
"8710","Vermont",2021-05-29,5317
"8711","Vermont",2021-05-30,4710
"8712","Vermont",2021-05-31,3778
"8713","Vermont",2021-06-01,3826
"8714","Vermont",2021-06-02,3392
"8715","Vermont",2021-06-03,4079
"8716","Vermont",2021-06-04,3674
"8717","Vermont",2021-06-05,3708
"8718","Vermont",2021-06-06,3569
"8719","Vermont",2021-06-07,3570
"8720","Vermont",2021-06-08,3419
"8721","Vermont",2021-06-09,3307
"8722","Vermont",2021-06-10,3473
"8723","Vermont",2021-06-11,3047
"8724","Veterans Health",2021-01-13,27623
"8725","Veterans Health",2021-01-14,28972
"8726","Veterans Health",2021-01-15,30339
"8727","Veterans Health",2021-01-16,28907
"8728","Veterans Health",2021-01-17,28047
"8729","Veterans Health",2021-01-18,27474
"8730","Veterans Health",2021-01-19,27065
"8731","Veterans Health",2021-01-20,25456
"8732","Veterans Health",2021-01-21,34652
"8733","Veterans Health",2021-01-22,37413
"8734","Veterans Health",2021-01-23,40173
"8735","Veterans Health",2021-01-24,42465
"8736","Veterans Health",2021-01-25,44454
"8737","Veterans Health",2021-01-26,41020
"8738","Veterans Health",2021-01-27,44791
"8739","Veterans Health",2021-01-28,37870
"8740","Veterans Health",2021-01-29,37405
"8741","Veterans Health",2021-01-30,37816
"8742","Veterans Health",2021-01-31,38290
"8743","Veterans Health",2021-02-01,37224
"8744","Veterans Health",2021-02-02,38574
"8745","Veterans Health",2021-02-03,38266
"8746","Veterans Health",2021-02-04,33404
"8747","Veterans Health",2021-02-05,33788
"8748","Veterans Health",2021-02-06,34643
"8749","Veterans Health",2021-02-07,41146
"8750","Veterans Health",2021-02-08,42230
"8751","Veterans Health",2021-02-09,42169
"8752","Veterans Health",2021-02-10,44123
"8753","Veterans Health",2021-02-11,50169
"8754","Veterans Health",2021-02-12,51618
"8755","Veterans Health",2021-02-13,53122
"8756","Veterans Health",2021-02-14,54361
"8757","Veterans Health",2021-02-15,55401
"8758","Veterans Health",2021-02-16,60593
"8759","Veterans Health",2021-02-17,56780
"8760","Veterans Health",2021-02-18,56617
"8761","Veterans Health",2021-02-19,53673
"8762","Veterans Health",2021-02-20,51472
"8763","Veterans Health",2021-02-21,44351
"8764","Veterans Health",2021-02-22,44339
"8765","Veterans Health",2021-02-23,44301
"8766","Veterans Health",2021-02-24,45065
"8767","Veterans Health",2021-02-25,43416
"8768","Veterans Health",2021-02-26,43288
"8769","Veterans Health",2021-02-27,53655
"8770","Veterans Health",2021-02-28,56055
"8771","Veterans Health",2021-03-01,57043
"8772","Veterans Health",2021-03-02,52829
"8773","Veterans Health",2021-03-03,54920
"8774","Veterans Health",2021-03-04,56918
"8775","Veterans Health",2021-03-05,59672
"8776","Veterans Health",2021-03-06,51260
"8777","Veterans Health",2021-03-07,50649
"8778","Veterans Health",2021-03-08,50283
"8779","Veterans Health",2021-03-09,49448
"8780","Veterans Health",2021-03-10,50738
"8781","Veterans Health",2021-03-11,52614
"8782","Veterans Health",2021-03-12,54509
"8783","Veterans Health",2021-03-13,66893
"8784","Veterans Health",2021-03-14,58255
"8785","Veterans Health",2021-03-15,62537
"8786","Veterans Health",2021-03-16,63135
"8787","Veterans Health",2021-03-17,62248
"8788","Veterans Health",2021-03-18,61099
"8789","Veterans Health",2021-03-19,59407
"8790","Veterans Health",2021-03-20,46529
"8791","Veterans Health",2021-03-21,54959
"8792","Veterans Health",2021-03-22,50964
"8793","Veterans Health",2021-03-23,50224
"8794","Veterans Health",2021-03-24,49577
"8795","Veterans Health",2021-03-25,48983
"8796","Veterans Health",2021-03-26,48636
"8797","Veterans Health",2021-03-27,49218
"8798","Veterans Health",2021-03-28,49722
"8799","Veterans Health",2021-03-29,50217
"8800","Veterans Health",2021-03-30,49863
"8801","Veterans Health",2021-03-31,50269
"8802","Veterans Health",2021-04-01,50144
"8803","Veterans Health",2021-04-02,49611
"8804","Veterans Health",2021-04-03,48792
"8805","Veterans Health",2021-04-04,47560
"8806","Veterans Health",2021-04-05,43503
"8807","Veterans Health",2021-04-06,45905
"8808","Veterans Health",2021-04-07,45247
"8809","Veterans Health",2021-04-08,41271
"8810","Veterans Health",2021-04-09,39061
"8811","Veterans Health",2021-04-10,40040
"8812","Veterans Health",2021-04-11,39387
"8813","Veterans Health",2021-04-12,41914
"8814","Veterans Health",2021-04-13,39228
"8815","Veterans Health",2021-04-14,38647
"8816","Veterans Health",2021-04-15,40234
"8817","Veterans Health",2021-04-16,39943
"8818","Veterans Health",2021-04-17,36394
"8819","Veterans Health",2021-04-18,34792
"8820","Veterans Health",2021-04-19,32237
"8821","Veterans Health",2021-04-20,32049
"8822","Veterans Health",2021-04-21,30362
"8823","Veterans Health",2021-04-22,29417
"8824","Veterans Health",2021-04-23,28341
"8825","Veterans Health",2021-04-24,27257
"8826","Veterans Health",2021-04-25,26053
"8827","Veterans Health",2021-04-26,24415
"8828","Veterans Health",2021-04-27,24059
"8829","Veterans Health",2021-04-28,23342
"8830","Veterans Health",2021-04-29,22416
"8831","Veterans Health",2021-04-30,21432
"8832","Veterans Health",2021-05-01,20487
"8833","Veterans Health",2021-05-02,19443
"8834","Veterans Health",2021-05-03,18452
"8835","Veterans Health",2021-05-04,18314
"8836","Veterans Health",2021-05-05,17401
"8837","Veterans Health",2021-05-06,16501
"8838","Veterans Health",2021-05-07,15797
"8839","Veterans Health",2021-05-08,14916
"8840","Veterans Health",2021-05-09,14063
"8841","Veterans Health",2021-05-10,13771
"8842","Veterans Health",2021-05-11,13793
"8843","Veterans Health",2021-05-12,13423
"8844","Veterans Health",2021-05-13,12815
"8845","Veterans Health",2021-05-14,12128
"8846","Veterans Health",2021-05-15,11647
"8847","Veterans Health",2021-05-16,11022
"8848","Veterans Health",2021-05-17,11035
"8849","Veterans Health",2021-05-18,11130
"8850","Veterans Health",2021-05-19,10607
"8851","Veterans Health",2021-05-20,10218
"8852","Veterans Health",2021-05-21,9981
"8853","Veterans Health",2021-05-22,9574
"8854","Veterans Health",2021-05-23,9349
"8855","Veterans Health",2021-05-24,8881
"8856","Veterans Health",2021-05-25,8781
"8857","Veterans Health",2021-05-26,8497
"8858","Veterans Health",2021-05-27,8042
"8859","Veterans Health",2021-05-28,7609
"8860","Veterans Health",2021-05-29,7166
"8861","Veterans Health",2021-05-30,6593
"8862","Veterans Health",2021-05-31,6133
"8863","Veterans Health",2021-06-01,6138
"8864","Veterans Health",2021-06-02,4920
"8865","Veterans Health",2021-06-03,4700
"8866","Veterans Health",2021-06-04,4430
"8867","Veterans Health",2021-06-05,4028
"8868","Veterans Health",2021-06-06,3915
"8869","Veterans Health",2021-06-07,3966
"8870","Veterans Health",2021-06-08,3938
"8871","Veterans Health",2021-06-09,4636
